Word,Mean,Type,Gender,Vachana,Viphat,ID,Category,Read,Note
"สิขรี","ภูเขา, ต้นไม้, ไม้มีจอม, มียอด",,,,,10182,,"สิ-ขะ-รี",
"สิขา","หงอน, ยอดเปลวไฟ, ปลายผม, ยอด, ปลายหงอนนกยูง",,,,,10183,,"สิ-ขา",
"สิขี","ไฟ, นกยูง, สัตว์มีหงอน",,,,,10184,,"สิ-ขี",
"สิคาโล","หมาจิ้งจอก",,,,,10185,,"สิ-คา-โล",
"สิคฺคุ","มะรุม",,,,,10186,,"สิก-คุ",
"สิงฺคํ","เขาสัตว์, พื้นราบแห่งภูเขา, ไหล่เขา, งาช้าง, เขาสัตว์",,,,,10187,,"สิง-คัง",
"สิงฺคาโร","ความรัก, ศฤงคาร, เคล้าคลึง",,,,,10188,,"สิง-คา-โร",
"สิงฺคินี","แม่โคสามัญ",,,,,10189,,"สิง-คิ-นี",
"สิงฺคิเวรํ","ขิง, ขิงสด",,,,,10190,,"สิง-คิ-เว-รัง",
"สิงฺคี","มีเขา, ปลาดุก, ทองพิเศษ, ทองเนื้อสุก, ขิง",,,,,10191,,"สิง-คี",
"สิงฺฆาฏฺกํ","ทองสามแยก",,,,,10192,,"สิง-คา-ตะ-กัง",
"สิงฺฆาโฏ","โคกกระสุน, กระจับ, ขวากเหมือนกระจับ",,,,,10193,,"สิง-คา-โต",
"สิงฺฆาณิกา","น้ำมูก",,,,,10194,,"สิง-คา-นิ-กา",
"สิชฺฌติ","แล้ว, เสริฐ",,,,,10195,,"สิด-ชะ-ติ",
"สิญฺจติ","ประพรม, รด",,,,,10196,,"สิน-จะ-ติ",
"สิตํ","ยิ้มแย้ม",,,,,10197,,"สิ-ตัง",
"สิตพฺโภ","การบูร",,,,,10198,,"สิ-ตับ-โพ",
"สิโต","ขาว, ผูก, ผูกแล้ว, อาศัยแล้ว, ฝังลึก, ปัก",,,,,10199,,"สิ-โต",
"สิตฺโต","วิดแล้ว",,,,,10200,,"สิด-โต",
"สิตฺถํ","ขี้ผึ้ง",,,,,10201,,"สิด-ถัง",
"สิตฺถกํ","ขี้ผึ้ง",,,,,10202,,"สิด-ถะ-กัง",
"สิตฺถาวการกํ","ทำเมล็ดข้าวลง, โปรยเมล็ดข้าวลง, ทำเมล็ดข้าวตก",,,,,10203,,"สิด-ถา-วะ-กา-ระ-กัง",
"สิถิโล","เบา, หย่อน, เพลา, หลวม",,,,,10204,,"สิ-ถิ-โล",
"สิทฺธตฺโถ","เมล็ดพันธุ์ผักกาด, พระพุทธเจ้า",,,,,10205,,"สิด-ทัด-โถ",
"สิทฺธนฺโต","ลัทธิ, ความเห็น, เห็น, ทิฏฐิ",,,,,10206,,"สิด-ทัน-โต",
"สิทฺธิ","ความสำเร็จ",,,,,10207,,"สิด-ทิ",
"สิทฺโธ","สำเร็จแล้ว, แล้ว, เสร็จ",,,,,10208,,"สิด-โท",
"สินานํ","อาบ",,,,,10209,,"สิ-นา-นัง",
"สินิทฺโธ","สนิท, ชิด",,,,,10210,,"สิ-นิด-โท",
"สิเนหา","รักใคร่",,,,,10211,,"สิ-เน-หา",
"สิเนรุ","ภูเขาสินเนรุ",,,,,10212,,"สิ-เน-รุ",
"สิเนหิโต","ถึงแล้วซึ่งความเป็นของมีเยื้อใย, ถึงแล้วซึ่งความมียาง",,,,,10213,,"สิ-เน-หิ-โต",
"กฏฺฐ","ไม้","นามนาม","นปุงสกลิงค์","ไม่มี","ไม่มี",277,"ว่าง",,
"สิเนโห","ความเยื่อใย, ความรัก, ยางน้ำมัน, รักยิ่ง, ตัณหา",,,,,10214,,"สิ-เน-โห",
"สิเสนฺโห","ความเยื่อใย, ความรัก, ยางน้ำมัน, ตัณหา, รักยิ่ง",,,,,10215,,"สิ-เสน-โห",
"สินฺทุวาโร","ไม้ยางทราย",,,,,10216,,"สิน-ทุ-วา-โร",
"สินฺทูรํ","ชาด, เสน",,,,,10217,,"สิน-ทู-รัง",
"สินฺธโว","ม้าเกิดในแว่นแคว้นสินธวะ, เกลือเกิดในชนบทชื่อสินธุ",,,,,10218,,"สิน-ทะ-โว",
"สินฺธวํ","ม้าเกิดในแว่นแคว้นสินธวะ, เกลือเกิดในชนบทชื่อสินธุ",,,,,10219,,"สิน-ทะ-วัง",
"สินฺธุ","ทะเล",,,,,10220,,"สิน-ทุ",
"สินฺธุสงฺคโม","แม่น้ำใหญ่ประสบกัน, ปากน้ำ",,,,,10221,,"สิน-ทุ-สัง-คะ-โม",
"สินฺธู","แม่น้ำ",,,,,10222,,"สิน-ทู",
"สิปฺปํ","กรรมอันบุคคลพึงศึกษา, ศิลปะ, กล",,,,,10223,,"สิบ-ปัง",
"สิปฺปิโก","คนมีศิลป",,,,,10224,,"สิบ-ปิ-โก",
"สิปฺปิโย","คนมีศิลปะ",,,,,10225,,"สิบ-ปิ-โย",
"สิปฺปี","คนมีศิลป",,,,,10226,,"สิบ-ปี",
"สิปฺปิกา","หอย, หอยมุก, หอยโป่ง",,,,,10227,,"สิบ-ปิ-กา",
"สิพฺพติ","เย็บร้อย, เย็บ",,,,,10228,,"สิบ-พะ-ติ",
"สิพฺพนํ","เย็บร้อย",,,,,10229,,"สิบ-พะ-นัง",
"สิพฺพนี","ตัณหาเครื่องรึงร้อย",,,,,10230,,"สิบ-พะ-นี",
"สิมฺพลิวนํ","ป่าไม้งิ้ว, ป่าแห่งไม้งิ้ว",,,,,10231,,"สิม-พะ-ลิ-วะ-นัง",
"สิมฺพลี","ไม้งิ้ว, ไม้งิ้วบ้าน",,,,,10232,,"สิม-พะ-ลี",
"สิมฺพโล","ไม้งิ้ว, ไม้งิ้วบ้าน",,,,,10233,,"สิม-พะ-โล",
"สิรา","เอ็น, ศีรษะ",,,,,10234,,"สิ-รา",
"สิรึสโป","สัตว์อันเลือกคลานไปด้วยเศียร, งู",,,,,10235,,"สิ-ริง-สะ-โป",
"สิริวาโส","ยางสน",,,,,10236,,"สิ-ริ-วา-โส",
"สิรี","สิริ, ศรี, ความเจริญ, งาม, บุญ, สมบัติ, รัศมี, เรืองงาม, สวัสดี, เทวดา",,,,,10237,,"สิ-รี",
"สิรีโส","ไม้ซึก",,,,,10238,,"สิ-รี-โส",
"สิโร","เศียร, ปลาย, หงอน, อวัยวะ, เป็นที่ผูก, ยอด",,,,,10239,,"สิ-โร",
"สิรํ","เศียร, ปลาย, หงอน, อวัยวะ, เป็นที่ผูก, ยอด",,,,,10240,,"สิ-รัง",
"สิโรธรา","คอ",,,,,10241,,"สิ-โร-ทะ-รา",
"สิโรมณิ","ปิ่น, แก้วจอมมงกุฏ",,,,,10242,,"สิ-โร-มะ-นิ",
"สิโรเวชนํ","อุณหิส, ผ้าโพกหัว",,,,,10243,,"สิ-โร-เว-ชะ-นัง",
"สิโรสุญฺโญ","ไม่มีศีรษะ",,,,,10244,,"สิ-โร-สุน-โย",
"สิลตฺถมฺโภ","เสาหิน",,,,,10245,,"สิ-ลัด-ถัม-โภ",
"สิลา","หิน, แก้ว, สิลา",,,,,10246,,"สิ-ลา",
"สิลาฆติ","สรรเสริญ, ชมเชย",,,,,10247,,"สิ-ลา-คะ-ติ",
"สิลาฆเต","สรรเสริญ, ชมเชย",,,,,10248,,"สิ-ลา-คะ-เต",
"สิลาฆา","พรรณนา, ชมเชย, สรรเสริญ",,,,,10249,,"สิ-ลา-คา",
"ปณฺณ","ใบไม้, หนังสือ","นามนาม","ปุงลิงค์","ไม่มี","ไม่มี",278,"ว่าง",,
"สิลาภู","งูเห่า",,,,,10250,,"สิ-ลา-พู",
"สิลาสนํ","ศิลาอาสน์",,,,,10251,,"สิ-ลา-สะ-นัง",
"สิลิฏฺโฐ","ติดแล้ว",,,,,10252,,"สิ-ลิด-โถ",
"สิสุจฺจโย","ภูเขา",,,,,10253,,"สิ-สุด-จะ-โย",
"สิลุตฺโต","งูเรือน, งูกินหนู",,,,,10254,,"สิ-ลุด-โต",
"สิเลสุโม","เศลษม์",,,,,10255,,"สิ-เล-สุ-โม",
"สิเลโส","ยาง, ติดพัน, ความรวมกัน, ความสวมกอด",,,,,10256,,"สิ-เล-โส",
"สิโลโก","ความสรรเสริญ",,,,,10257,,"สิ-โล-โก",
"สิวํ","ความเกษม, นิพพาน",,,,,10258,,"สิ-วัง",
"สิวา","สุนัขจิ้งจอก",,,,,10259,,"สิ-วา",
"สิวิกา","คนหาม",,,,,10260,,"สิ-วิ-กา",
"สิโว","ดี, พระอิศวร",,,,,10261,,"สิ-โว",
"สิสิรํ","ฤดูหนาว, น้ำค้าง",,,,,10262,,"สิ-สิ-รัง",
"สิสิโร","เย็น",,,,,10263,,"สิ-สิ-โร",
"สิสฺโส","ศิษย์, ผู้ศึกษา",,,,,10264,,"สิด-โส",
"สีกโร","ฝนตกประปราย",,,,,10265,,"สี-กะ-โร",
"สีโฆ","เร็ว, พลัน, เชี่ยว",,,,,10266,,"สี-โค",
"สีตํ","ความหนาว",,,,,10267,,"สี-ตัง",
"สีตรํสิ","ดวงจันทร์",,,,,10268,,"สี-ตะ-รัง-สิ",
"สีตโล","เย็น, หนาว",,,,,10269,,"สี-ตะ-โล",
"สีตา","รอย, รอยไถ",,,,,10270,,"สี-ตา",
"สีตาลุ","มีหนาวมาก",,,,,10271,,"สี-ตา-ลุ",
"สีติภูโต","เป็นผู้เย็นเป็นแล้ว",,,,,10272,,"สี-ติ-พู-โต",
"สีโต","เย็น, หนาว",,,,,10273,,"สี-โต",
"สีปทํ","ตีนทู่",,,,,10274,,"สี-ปะ-ทัง",
"สีมนฺตินี","ผู้หญิง, มีแสกผม",,,,,10275,,"สี-มัน-ติ-นี",
"สีมนฺโต","ผมที่แสกตรงกลางบนศีรษะหญิง, แสกผม",,,,,10276,,"สี-มัน-โต",
"สีมา","แดน, พื้นเป็นที่ผูก, เขตแดน",,,,,10277,,"สี-มา",
"สีโร","ไถ",,,,,10278,,"สี-โร",
"สีลํ","ศีล, ปรกติ, ธรรมชาติอันสัตบุรุษพึงทรงไว้, สภาวะ, ความสำรวม",,,,,10279,,"สี-ลัง",
"สีลพฺพตํ","ติตถียวัตรมีปฏิบัติอย่างโคเป็นต้น",,,,,10280,,"สี-ลับ-พะ-ตัง",
"สีลวา","ผู้มีศีล",,,,,10281,,"สี-ละ-วา",
"สีลี","มีปกติ",,,,,10282,,"สี-ลี",
"สีวถิกา","ป่าช้า, ผีดิบ",,,,,10283,,"สี-วะ-ถิ-กา",
"สีสํ","ดีบุกดำ, สังกะสี, ตะกั่ว, อวัยวะอันประเสริฐ, หงอน, ยอด, รวงข้าว",,,,,10284,,"สิ-สัง",
"สีหปญฺชรํ","หน้าต่าง, ช่องลม",,,,,10285,,"สี-หะ-ปัน-ชะ-รัง",
"สีหปุจฺฉี","บังโกรยตัวเมีย",,,,,10286,,"สี-หะ-ปุด-ฉี",
"สีหาสนํ","ราชอาสน์ทอง",,,,,10287,,"สี-หา-สะ-นัง",
"สีโห","สูงสุด, สัตว์ประเสริฐ, ราชสีห์",,,,,10288,,"สี-โห",
"สุ","ดี, งาม, ง่าย",,,,,10289,,"สุ",
